12.375,10000.0
12.40371621621621,9990.0
12.95664414414415,9980.01
12.95664414414415,9970.02999
13.51407657657657,9960.059960010001
13.51407657657657,9950.09990004999
13.51407657657657,9940.14980014994
13.085022522522522,9930.20965034979
13.085022522522522,9920.27944069944
12.808558558558559,9910.35916125874
13.292229729729726,9900.448802097482
13.292229729729726,9890.548353295384
13.310810810810807,9880.657804942088
13.243243243243242,9870.777147137145
13.243243243243242,9860.906369990009
13.243243243243242,9851.04546362002
13.741554054054049,9841.1944181564
13.741554054054049,9831.353223738242
13.741554054054049,9821.521870514503
13.701013513513516,9811.70034864399
13.701013513513516,9801.888648295346
13.734797297297291,9792.08675964705
13.811373873873876,9782.294672887403
13.811373873873876,9772.512378214517
13.811373873873876,9762.739865836302
13.811373873873876,9752.977125970465
13.777590090090087,9743.224148844494
13.767454954954957,9733.48092469565
13.699887387387392,9723.747443770955
14.285472972972968,9714.023696327184
14.353040540540547,9704.309672630856
14.353040540540547,9694.605362958226
14.600788288288285,9684.910757595268
14.928490990990994,9675.225846837673
14.928490990990994,9665.550620990836
14.928490990990994,9655.885070369846
14.79335585585585,9646.229185299477
14.79335585585585,9636.582956114178
15.142454954954957,9626.946373158064
15.142454954954957,9617.319426784905
15.142454954954957,9607.70210735812
15.142454954954957,9598.094405250762
15.142454954954957,9588.496310845512
15.142454954954957,9578.907814534667
15.198761261261268,9569.328906720131
15.500563063063055,9559.759577813411
15.193130630630634,9550.199818235598
15.193130630630634,9540.649618417363
15.193130630630634,9531.108968798946
15.193130630630634,9521.577859830148
15.193130630630634,9512.056281970317
15.258445945945937,9502.544225688347
15.608671171171167,9493.041681462659
15.480292792792795,9483.548639781196
15.480292792792795,9474.065091141416
15.649211711711715,9464.591026050275
15.663851351351354,9455.126435024225
16.103040540540547,9445.6713085892
16.103040540540547,9436.225637280611
16.15822072072072,9426.78941164333
16.35979729729729,9417.362622231687
16.35979729729729,9407.945259609456
16.430743243243242,9398.537314349847
16.430743243243242,9389.138777035498
16.994932432432435,9379.749638258461
16.994932432432435,9370.369888620204
16.994932432432435,9360.999518731584
17.271959459459453,9351.638519212853
17.770270270270274,9342.28688069364
18.03547297297297,9332.944593812947
18.0625,9323.611649219134
18.528716216216225,9314.288037569915
18.528716216216225,9304.973749532344
19.053490990990994,9295.668775782811
19.060247747747752,9286.373107007028
